nn(Transcript-2, Debate-1)
root(ROOT-0, measure-5)
dobj(measure-5, it-6)
prep(measure-5, by-7)
mark(getting-11, whether-8)
nsubj(getting-11, you-9)
aux(getting-11, 're-10)
pcomp(by-7, getting-11)
det(job-13, the-12)
nsubj(done-14, job-13)
dep(getting-11, done-14)
punct(measure-5, .-15)

number(thousand-3, Five-1)
number(thousand-3, hundred-2)
num(kids-4, thousand-3)
nsubj(lost-5, kids-4)
root(ROOT-0, lost-5)
nn(programs-9, after-6)
punct(after-6, --7)
pobj(after-6, school-8)
dobj(lost-5, programs-9)
mwe(of-11, because-10)
prep(lost-5, of-11)
poss(budget-13, your-12)
pobj(of-11, budget-13)
punct(lost-5, .-14)

discourse('s-4, Now-1)
punct('s-4, ,-2)
nsubj('s-4, that-3)
root(ROOT-0, 's-4)
neg('s-4, not-5)
prep('s-4, in-6)
poss(gut-8, my-7)
pobj(in-6, gut-8)
punct('s-4, .-9)

nsubj('s-2, That-1)
root(ROOT-0, 's-2)
neg('s-2, not-3)
prep('s-2, in-4)
poss(system-7, my-5)
nn(system-7, value-6)
pobj(in-4, system-7)
punct('s-2, ,-8)
cc('s-2, and-9)
dep(not-11, certainly-10)
conj('s-2, not-11)
mark(walk-20, so-12)
mark(walk-20, that-13)
det(people-16, the-14)
amod(people-16, wealthiest-15)
nsubj(walk-20, people-16)
prep(people-16, in-17)
pobj(in-17, America-18)
aux(walk-20, can-19)
dep(not-11, walk-20)
advmod(walk-20, away-21)
prep(walk-20, with-22)
det(cut-25, another-23)
nn(cut-25, tax-24)
pobj(with-22, cut-25)
punct('s-2, .-26)

root(ROOT-0, $-1)
number(billion-3, 89-2)
num($-1, billion-3)
amod(year-5, last-4)
dep($-1, year-5)
prep($-1, to-6)
det(percent-10, the-7)
amod(percent-10, top-8)
num(percent-10, 1-9)
pobj(to-6, percent-10)
prep(percent-10, of-11)
pobj(of-11, Americans-12)
punct($-1, ,-13)
cc($-1, but-14)
nsubj(lost-16, kids-15)
conj($-1, lost-16)
poss(programs-21, their-17)
nn(programs-21, after-18)
punct(after-18, --19)
pobj(after-18, school-20)
dobj(lost-16, programs-21)
punct($-1, .-22)

nsubj(judge-4, You-1)
cop(judge-4, be-2)
det(judge-4, the-3)
root(ROOT-0, judge-4)
punct(judge-4, .-5)

advmod(right-2, All-1)
advmod(let-4, right-2)
punct(let-4, ,-3)
root(ROOT-0, let-4)
nsubj(go-6, 's-5)
ccomp(let-4, go-6)
prep(go-6, to-7)
det(question-9, another-8)
pobj(to-7, question-9)
punct(let-4, .-10)

cc(is-3, And-1)
nsubj(is-3, it-2)
root(ROOT-0, is-3)
prep(is-3, to-4)
nn(Kerry-6, Senator-5)
pobj(to-4, Kerry-6)
punct(is-3, .-7)

nsubj(have-2, You-1)
root(ROOT-0, have-2)
num(minutes-4, two-3)
dobj(have-2, minutes-4)
punct(have-2, ,-5)
dep(have-2, sir-6)
punct(have-2, .-7)

nsubj(said-9, Senator-1)
punct(said-9, ,-2)
det(debate-5, the-3)
amod(debate-5, last-4)
dep(said-9, debate-5)
punct(said-9, ,-6)
nn(Bush-8, President-7)
nsubj(said-9, Bush-8)
root(ROOT-0, said-9)
nsubj(favor-13, he-10)
aux(favor-13, did-11)
neg(favor-13, not-12)
ccomp(said-9, favor-13)
det(draft-15, a-14)
dobj(favor-13, draft-15)
punct(said-9, .-16)

nsubj(agreed-2, You-1)
root(ROOT-0, agreed-2)
prep(agreed-2, with-3)
pobj(with-3, him-4)
punct(agreed-2, .-5)

cc(strained-11, But-1)
poss(forces-7, our-2)
nn(Guard-4, National-3)
nn(forces-7, Guard-4)
cc(Guard-4, and-5)
conj(Guard-4, Reserve-6)
nsubjpass(strained-11, forces-7)
aux(strained-11, are-8)
auxpass(strained-11, being-9)
advmod(strained-11, severely-10)
root(ROOT-0, strained-11)
mark(held-18, because-12)
nsubjpass(held-18, many-13)
prep(many-13, of-14)
pobj(of-14, them-15)
aux(held-18, are-16)
auxpass(held-18, being-17)
advcl(strained-11, held-18)
prep(held-18, beyond-19)
poss(enlistments-21, their-20)
pobj(beyond-19, enlistments-21)
punct(strained-11, .-22)

nsubj(say-4, Some-1)
prep(Some-1, of-2)
pobj(of-2, them-3)
root(ROOT-0, say-4)
mark(draft-12, that-5)
nsubj(draft-12, it-6)
cop(draft-12, 's-7)
det(draft-12, a-8)
dep(door-11, back-9)
punct(door-11, --10)
nn(draft-12, door-11)
ccomp(say-4, draft-12)
punct(say-4, .-13)

root(ROOT-0, Is-1)
expl(Is-1, there-2)
det(relief-4, any-3)
nsubj(Is-1, relief-4)
nsubjpass(offered-8, that-5)
aux(offered-8, could-6)
auxpass(offered-8, be-7)
rcmod(relief-4, offered-8)
prep(offered-8, to-9)
det(Americans-12, these-10)
amod(Americans-12, brave-11)
pobj(to-9, Americans-12)
cc(Americans-12, and-13)
poss(families-15, their-14)
conj(Americans-12, families-15)
punct(Is-1, ?-16)

mark(became-3, If-1)
nsubj(became-3, you-2)
advcl(do-12, became-3)
xcomp(became-3, president-4)
punct(do-12, ,-5)
nn(Kerry-7, Senator-6)
dep(do-12, Kerry-7)
punct(do-12, ,-8)
dobj(do-12, what-9)
aux(do-12, would-10)
nsubj(do-12, you-11)
root(ROOT-0, do-12)
prep(do-12, about-13)
det(situation-15, this-14)
pobj(about-13, situation-15)
prep(situation-15, of-16)
pcomp(of-16, holding-17)
nn(Guard-19, National-18)
dobj(holding-17, Guard-19)
cc(Guard-19, and-20)
conj(Guard-19, Reservists-21)
prep(holding-17, for-22)
det(periods-25, these-23)
amod(periods-25, extended-24)
pobj(for-22, periods-25)
prep(periods-25, of-26)
pobj(of-26, time-27)
cc(periods-25, and-28)
det(call-ups-31, these-29)
amod(call-ups-31, repeated-30)
conj(periods-25, call-ups-31)
dobj(facing-36, that-32)
nsubj(facing-36, they-33)
aux(facing-36, 're-34)
advmod(facing-36, now-35)
rcmod(call-ups-31, facing-36)
punct(do-12, ?-37)

discourse(think-4, Well-1)
punct(think-4, ,-2)
nsubj(think-4, I-3)
root(ROOT-0, think-4)
det(fact-6, the-5)
nsubj(is-46, fact-6)
mark(facing-10, that-7)
nsubj(facing-10, they-8)
aux(facing-10, 're-9)
dep(fact-6, facing-10)
det(call-ups-13, these-11)
amod(call-ups-13, repeated-12)
dobj(facing-10, call-ups-13)
punct(facing-10, ,-14)
dep(deployments-21, some-15)
prep(some-15, of-16)
pobj(of-16, them-17)
num(deployments-21, two-18)
cc(two-18, and-19)
conj(two-18, three-20)
parataxis(facing-10, deployments-21)
punct(facing-10, ,-22)
cc(facing-10, and-23)
expl('s-25, there-24)
conj(facing-10, 's-25)
det(policy-30, a-26)
nn(loss-29, stop-27)
punct(loss-29, --28)
nn(policy-30, loss-29)
nsubj('s-25, policy-30)
nsubj(prevents-32, that-31)
rcmod(policy-30, prevents-32)
dobj(prevents-32, people-33)
prep(prevents-32, from-34)
cop(able-36, being-35)
pcomp(from-34, able-36)
aux(get-38, to-37)
xcomp(able-36, get-38)
prt(get-38, out-39)
advmod(was-43, when-40)
poss(time-42, their-41)
nsubj(was-43, time-42)
advcl(get-38, was-43)
prt(was-43, up-44)
punct(is-46, ,-45)
ccomp(think-4, is-46)
det(reflection-48, a-47)
dep(is-46, reflection-48)
prep(reflection-48, of-49)
det(judgment-52, the-50)
amod(judgment-52, bad-51)
pobj(of-49, judgment-52)
det(president-54, this-53)
nsubj(exercised-55, president-54)
rcmod(judgment-52, exercised-55)
prep(judgment-52, in-56)
advmod(engaged-60, how-57)
nsubj(engaged-60, he-58)
aux(engaged-60, has-59)
pcomp(in-56, engaged-60)
prep(engaged-60, in-61)
det(world-63, the-62)
pobj(in-61, world-63)
cc(engaged-60, and-64)
conj(engaged-60, deployed-65)
poss(forces-67, our-66)
dobj(deployed-65, forces-67)
punct(think-4, .-68)

poss(military-2, Our-1)
nsubjpass(overextended-4, military-2)
auxpass(overextended-4, is-3)
root(ROOT-0, overextended-4)
punct(overextended-4, .-5)

number(10-4, Nine-1)
quantmod(10-4, out-2)
quantmod(10-4, of-3)
num(divisions-9, 10-4)
amod(duty-7, active-5)
punct(duty-7, --6)
nn(divisions-9, duty-7)
nn(divisions-9, Army-8)
nsubj(are-10, divisions-9)
root(ROOT-0, are-10)
dep(are-10, either-11)
dep(either-11, in-12)
pobj(in-12, Iraq-13)
punct(either-11, ,-14)
dep(either-11, going-15)
prep(going-15, to-16)
pobj(to-16, Iraq-17)
cc(are-10, or-18)
aux(come-20, have-19)
conj(are-10, come-20)
advmod(come-20, back-21)
prep(back-21, from-22)
pobj(from-22, Iraq-23)
punct(are-10, .-24)

num(way-2, One-1)
dep(wrapped-9, way-2)
cc(way-2, or-3)
det(other-5, the-4)
conj(way-2, other-5)
punct(wrapped-9, ,-6)
nsubjpass(wrapped-9, they-7)
auxpass(wrapped-9, 're-8)
root(ROOT-0, wrapped-9)
prt(wrapped-9, up-10)
prep(wrapped-9, in-11)
pobj(in-11, it-12)
punct(wrapped-9, .-13)

discourse(proposed-5, Now-1)
punct(proposed-5, ,-2)
nsubj(proposed-5, I-3)
aux(proposed-5, 've-4)
root(ROOT-0, proposed-5)
xcomp(proposed-5, adding-6)
num(divisions-11, two-7)
amod(duty-10, active-8)
punct(duty-10, --9)
nn(divisions-11, duty-10)
dobj(adding-6, divisions-11)
prep(adding-6, to-12)
det(forces-15, the-13)
amod(forces-15, armed-14)
pobj(to-12, forces-15)
prep(forces-15, of-16)
det(States-19, the-17)
nn(States-19, United-18)
pobj(of-16, States-19)
punct(adding-6, ---20)
num(combat-22, one-21)
parataxis(adding-6, combat-22)
punct(adding-6, ,-23)
num(support-25, one-24)
dep(adding-6, support-25)
punct(proposed-5, .-26)

prep(going-6, In-1)
pobj(In-1, addition-2)
punct(going-6, ,-3)
nsubj(going-6, I-4)
aux(going-6, 'm-5)
root(ROOT-0, going-6)
aux(double-8, to-7)
xcomp(going-6, double-8)
det(number-10, the-9)
dobj(double-8, number-10)
prep(number-10, of-11)
nn(Forces-13, Special-12)
pobj(of-11, Forces-13)
mark(fight-18, so-14)
mark(fight-18, that-15)
nsubj(fight-18, we-16)
aux(fight-18, can-17)
advcl(going-6, fight-18)
det(war-22, a-19)
amod(war-22, more-20)
amod(war-22, effective-21)
dobj(fight-18, war-22)
prep(war-22, on-23)
pobj(on-23, terror-24)
punct(fight-18, ,-25)
prep(fight-18, with-26)
amod(pressure-28, less-27)
pcomp(with-26, pressure-28)
dep(pressure-28, on-29)
det(Guard-32, the-30)
nn(Guard-32, National-31)
pobj(on-29, Guard-32)
cc(Guard-32, and-33)
conj(Guard-32, Reserve-34)
punct(going-6, .-35)

cc(is-8, And-1)
dobj(do-7, what-2)
nsubj(like-5, I-3)
aux(like-5, would-4)
csubj(is-8, like-5)
aux(do-7, to-6)
xcomp(like-5, do-7)
root(ROOT-0, is-8)
ccomp(is-8, see-9)
det(Guard-12, the-10)
nn(Guard-12, National-11)
nsubjpass(deployed-16, Guard-12)
cc(Guard-12, and-13)
conj(Guard-12, Reserve-14)
auxpass(deployed-16, be-15)
ccomp(see-9, deployed-16)
advmod(deployed-16, differently-17)
advmod(deployed-16, here-18)
prep(deployed-16, in-19)
poss(country-22, our-20)
amod(country-22, own-21)
pobj(in-19, country-22)
punct(is-8, .-23)

expl('s-2, There-1)
root(ROOT-0, 's-2)
nsubj('s-2, much-3)
nsubj(do-6, we-4)
aux(do-6, can-5)
rcmod(much-3, do-6)
prep(do-6, with-7)
pobj(with-7, them-8)
prep('s-2, with-9)
pobj(with-9, respect-10)
prep(respect-10, to-11)
nn(security-13, homeland-12)
pobj(to-11, security-13)
punct('s-2, .-14)

nsubj(ought-2, We-1)
root(ROOT-0, ought-2)
aux(doing-5, to-3)
aux(doing-5, be-4)
xcomp(ought-2, doing-5)
dobj(doing-5, that-6)
punct(ought-2, .-7)

cc(relieve-4, And-1)
nsubj(relieve-4, that-2)
aux(relieve-4, would-3)
root(ROOT-0, relieve-4)
det(amount-7, an-5)
amod(amount-7, enormous-6)
dobj(relieve-4, amount-7)
prep(amount-7, of-8)
pobj(of-8, pressure-9)
punct(relieve-4, .-10)

cc(is-16, But-1)
det(thing-5, the-2)
advmod(important-4, most-3)
amod(thing-5, important-4)
nsubj(is-16, thing-5)
aux(relieve-7, to-6)
vmod(thing-5, relieve-7)
det(pressure-9, the-8)
dobj(relieve-7, pressure-9)
prep(pressure-9, on-10)
pobj(on-10, all-11)
prep(all-11, of-12)
det(forces-15, the-13)
amod(forces-15, armed-14)
pobj(of-12, forces-15)
root(ROOT-0, is-16)
advmod(is-16, frankly-17)
aux(run-19, to-18)
xcomp(is-16, run-19)
det(policy-22, a-20)
amod(policy-22, foreign-21)
dobj(run-19, policy-22)
nsubj(recognizes-24, that-23)
rcmod(policy-22, recognizes-24)
mark(strongest-28, that-25)
nsubj(strongest-28, America-26)
cop(strongest-28, is-27)
ccomp(recognizes-24, strongest-28)
advmod(working-32, when-29)
nsubj(working-32, we-30)
aux(working-32, are-31)
advcl(strongest-28, working-32)
prep(working-32, with-33)
amod(alliances-35, real-34)
pobj(with-33, alliances-35)
punct(working-32, ,-36)
advmod(sharing-40, when-37)
nsubj(sharing-40, we-38)
aux(sharing-40, are-39)
dep(working-32, sharing-40)
det(burdens-42, the-41)
dobj(sharing-40, burdens-42)
prep(burdens-42, of-43)
det(world-45, the-44)
pobj(of-43, world-45)
prep(sharing-40, by-46)
pcomp(by-46, working-47)
prep(working-47, through-48)
poss(statesmanship-50, our-49)
pobj(through-48, statesmanship-50)
prep(statesmanship-50, at-51)
det(levels-54, the-52)
amod(levels-54, highest-53)
pobj(at-51, levels-54)
cc(statesmanship-50, and-55)
poss(diplomacy-57, our-56)
conj(statesmanship-50, diplomacy-57)
aux(bring-59, to-58)
xcomp(working-47, bring-59)
amod(nations-61, other-60)
dobj(bring-59, nations-61)
prep(bring-59, to-62)
poss(side-64, our-63)
pobj(to-62, side-64)
punct(is-16, .-65)

nsubj(said-3, I-1)
aux(said-3, 've-2)
root(ROOT-0, said-3)
dobj(said-3, it-4)
advmod(said-3, before-5)
punct(said-3, ,-6)
nsubj(say-8, I-7)
parataxis(said-3, say-8)
dobj(say-8, it-9)
advmod(say-8, again-10)
punct(said-3, :-11)
nsubj(believe-13, I-12)
parataxis(said-3, believe-13)
det(president-15, the-14)
nsubj(broke-16, president-15)
ccomp(believe-13, broke-16)
dobj(broke-16, faith-17)
prep(broke-16, to-18)
det(people-21, the-19)
amod(people-21, American-20)
pobj(to-18, people-21)
prep(broke-16, in-22)
det(way-24, the-23)
pobj(in-22, way-24)
dobj(took-27, that-25)
nsubj(took-27, he-26)
rcmod(way-24, took-27)
det(nation-29, this-28)
dobj(took-27, nation-29)
prep(took-27, to-30)
pobj(to-30, war-31)
punct(said-3, .-32)

nsubj(said-2, He-1)
root(ROOT-0, said-2)
nsubj(work-5, he-3)
aux(work-5, would-4)
ccomp(said-2, work-5)
prep(work-5, through-6)
det(alliance-9, a-7)
amod(alliance-9, real-8)
pobj(through-6, alliance-9)
punct(said-2, .-10)

nsubj(said-2, He-1)
root(ROOT-0, said-2)
prep(plan-7, in-3)
pobj(in-3, Cincinnati-4)
nsubj(plan-7, we-5)
aux(plan-7, would-6)
dep(said-2, plan-7)
advmod(plan-7, carefully-8)
punct(plan-7, ,-9)
nsubj(take-12, we-10)
aux(take-12, would-11)
parataxis(plan-7, take-12)
det(precaution-14, every-13)
dobj(take-12, precaution-14)
punct(said-2, .-15)

discourse(did-4, Well-1)
punct(did-4, ,-2)
nsubj(did-4, we-3)
root(ROOT-0, did-4)
neg(did-4, n't-5)
punct(did-4, .-6)

cc(is-4, And-1)
det(result-3, the-2)
nsubj(is-4, result-3)
root(ROOT-0, is-4)
poss(forces-6, our-5)
nsubjpass(overextended-9, forces-6)
tmod(overextended-9, today-7)
auxpass(overextended-9, are-8)
ccomp(is-4, overextended-9)
punct(is-4, .-10)

det(fact-2, The-1)
nsubj(is-3, fact-2)
root(ROOT-0, is-3)
mark(choose-8, that-4)
nsubj(choose-8, he-5)
aux(choose-8, did-6)
neg(choose-8, not-7)
ccomp(is-3, choose-8)
aux(go-10, to-9)
xcomp(choose-8, go-10)
prep(go-10, to-11)
pobj(to-11, war-12)
prep(choose-8, as-13)
det(result-16, a-14)
amod(result-16, last-15)
pobj(as-13, result-16)
punct(is-3, .-17)

cc(paying-5, And-1)
nsubj(paying-5, America-2)
advmod(paying-5, now-3)
aux(paying-5, is-4)
root(ROOT-0, paying-5)
punct($-8, ,-6)
quantmod($-8, already-7)
dobj(paying-5, $-8)
number(billion-10, 120-9)
num($-8, billion-10)
punct(up-12, ,-11)
prt(paying-5, up-12)
prep(paying-5, to-13)
pobj(to-13, $-14)
number(billion-16, 200-15)
num($-14, billion-16)
mark(finished-20, before-17)
nsubjpass(finished-20, we-18)
auxpass(finished-20, 're-19)
advcl(paying-5, finished-20)
cc(much-22, and-21)
npadvmod(more-23, much-22)
dobj(finished-20, more-23)
advmod(finished-20, probably-24)
punct(paying-5, .-25)

cc(result-5, And-1)
nsubj(result-5, that-2)
cop(result-5, is-3)
det(result-5, the-4)
root(ROOT-0, result-5)
prep(result-5, of-6)
det(president-8, this-7)
nsubj(taking-9, president-8)
pcomp(of-6, taking-9)
poss(eye-11, his-10)
dobj(taking-9, eye-11)
prep(taking-9, off-12)
pcomp(off-12, of-13)
nn(Laden-16, Osama-14)
nn(Laden-16, bin-15)
pobj(of-13, Laden-16)
punct(result-5, .-17)

nn(President-2, Mr.-1)
root(ROOT-0, President-2)
punct(President-2, ?-3)

det(way-3, The-1)
amod(way-3, best-2)
nsubj(is-11, way-3)
aux(take-5, to-4)
vmod(way-3, take-5)
det(pressure-7, the-6)
dobj(take-5, pressure-7)
prep(take-5, off-8)
poss(troops-10, our-9)
pobj(off-8, troops-10)
root(ROOT-0, is-11)
aux(succeed-13, to-12)
xcomp(is-11, succeed-13)
prep(succeed-13, in-14)
pobj(in-14, Iraq-15)
punct(is-11, ,-16)
dep(is-11, is-17)
aux(train-19, to-18)
xcomp(is-17, train-19)
dobj(train-19, Iraqis-20)
mark(do-24, so-21)
nsubj(do-24, they-22)
aux(do-24, can-23)
advcl(train-19, do-24)
det(work-27, the-25)
amod(work-27, hard-26)
dobj(do-24, work-27)
prep(work-27, of-28)
pobj(of-28, democracy-29)
punct(is-11, ,-30)
dep(is-11, is-31)
aux(give-33, to-32)
xcomp(is-31, give-33)
iobj(give-33, them-34)
det(chance-36, a-35)
dobj(give-33, chance-36)
aux(defend-38, to-37)
vmod(chance-36, defend-38)
poss(country-40, their-39)
dobj(defend-38, country-40)
punct(is-11, ,-41)
nsubj(is-43, which-42)
ccomp(is-11, is-43)
advmod(what-45, precisely-44)
dobj(doing-48, what-45)
nsubj(doing-48, we-46)
aux(doing-48, 're-47)
ccomp(is-43, doing-48)
punct(is-11, .-49)

nsubj(have-3, We-1)
aux(have-3, 'll-2)
root(ROOT-0, have-3)
num(troops-5, 125,000-4)
nsubj(trained-6, troops-5)
ccomp(have-3, trained-6)
prep(have-3, by-7)
det(end-9, the-8)
pobj(by-7, end-9)
prep(end-9, of-10)
det(year-12, this-11)
pobj(of-10, year-12)
punct(have-3, .-13)

nsubj(remember-2, I-1)
root(ROOT-0, remember-2)
xcomp(remember-2, going-3)
prep(going-3, on-4)
det(airplane-6, an-5)
pobj(on-4, airplane-6)
prep(going-3, in-7)
nn(Maine-10, Bangor-8)
punct(Maine-10, ,-9)
pobj(in-7, Maine-10)
punct(going-3, ,-11)
aux(say-13, to-12)
xcomp(going-3, say-13)
dobj(say-13, thanks-14)
prep(say-13, to-15)
det(reservists-17, the-16)
pobj(to-15, reservists-17)
cc(reservists-17, and-18)
conj(reservists-17, Guard-19)
nsubjpass(headed-22, that-20)
auxpass(headed-22, were-21)
rcmod(reservists-17, headed-22)
dobj(headed-22, overseas-23)
prep(headed-22, from-24)
pobj(from-24, Tennessee-25)
cc(Tennessee-25, and-26)
nn(Carolina-28, North-27)
conj(Tennessee-25, Carolina-28)
punct(Tennessee-25, ,-29)
conj(Tennessee-25, Georgia-30)
punct(remember-2, .-31)

num(them-3, Some-1)
quantmod(Some-1, of-2)
nsubj(been-5, them-3)
aux(been-5, had-4)
root(ROOT-0, been-5)
advmod(been-5, there-6)
advmod(been-5, before-7)
punct(been-5, .-8)

det(people-2, The-1)
nsubj(high-9, people-2)
nsubj(talked-4, I-3)
rcmod(people-2, talked-4)
prep(talked-4, to-5)
poss(spirits-7, their-6)
nsubj(high-9, spirits-7)
cop(high-9, were-8)
root(ROOT-0, high-9)
punct(high-9, .-10)

nsubj(view-4, They-1)
aux(view-4, did-2)
neg(view-4, n't-3)
root(ROOT-0, view-4)
poss(service-6, their-5)
dobj(view-4, service-6)
prep(view-4, as-7)
det(draft-12, a-8)
amod(door-11, back-9)
punct(door-11, --10)
nn(draft-12, door-11)
pobj(as-7, draft-12)
punct(view-4, .-13)

nsubj(viewed-2, They-1)
root(ROOT-0, viewed-2)
poss(service-4, their-3)
dobj(viewed-2, service-4)
prep(viewed-2, as-5)
det(opportunity-7, an-6)
pobj(as-5, opportunity-7)
aux(serve-9, to-8)
vmod(opportunity-7, serve-9)
poss(country-11, their-10)
dobj(serve-9, country-11)
punct(viewed-2, .-12)

poss(opponent-2, My-1)
nsubj(talks-7, opponent-2)
punct(opponent-2, ,-3)
det(senator-5, the-4)
appos(opponent-2, senator-5)
punct(talks-7, ,-6)
root(ROOT-0, talks-7)
prep(talks-7, about-8)
amod(policy-10, foreign-9)
pobj(about-8, policy-10)
punct(talks-7, .-11)

prep(proposed-6, In-1)
poss(debate-4, our-2)
amod(debate-4, first-3)
pobj(In-1, debate-4)
nsubj(proposed-6, he-5)
root(ROOT-0, proposed-6)
nsubj(pass-8, America-7)
ccomp(proposed-6, pass-8)
det(test-11, a-9)
amod(test-11, global-10)
dobj(pass-8, test-11)
punct(proposed-6, .-12)

prep(have-9, In-1)
pobj(In-1, order-2)
aux(defend-4, to-3)
vmod(order-2, defend-4)
dobj(defend-4, ourselves-5)
punct(have-9, ,-6)
nsubj(have-9, we-7)
aux(have-9, 'd-8)
root(ROOT-0, have-9)
aux(get-11, to-10)
xcomp(have-9, get-11)
amod(approval-13, international-12)
dobj(get-11, approval-13)
punct(have-9, .-14)

nsubj(differences-7, That-1)
cop(differences-7, 's-2)
num(differences-7, one-3)
quantmod(one-3, of-4)
det(differences-7, the-5)
amod(differences-7, major-6)
root(ROOT-0, differences-7)
nsubj(have-9, we-8)
rcmod(differences-7, have-9)
prep(differences-7, about-10)
pcomp(about-10, defending-11)
poss(country-13, our-12)
dobj(defending-11, country-13)
punct(differences-7, .-14)

nsubj(work-3, I-1)
aux(work-3, 'll-2)
root(ROOT-0, work-3)
prep(work-3, with-4)
pobj(with-4, allies-5)
punct(work-3, .-6)

nsubj(work-3, I-1)
aux(work-3, 'll-2)
root(ROOT-0, work-3)
prep(work-3, with-4)
pobj(with-4, friends-5)
punct(work-3, .-6)

nsubj(continue-3, We-1)
aux(continue-3, 'll-2)
root(ROOT-0, continue-3)
aux(build-5, to-4)
xcomp(continue-3, build-5)
amod(coalitions-7, strong-6)
dobj(build-5, coalitions-7)
punct(continue-3, .-8)

cc(turn-5, But-1)
nsubj(turn-5, I-2)
aux(turn-5, will-3)
neg(turn-5, never-4)
root(ROOT-0, turn-5)
prt(turn-5, over-6)
poss(decisions-11, our-7)
amod(security-10, national-8)
punct(security-10, --9)
nn(decisions-11, security-10)
dobj(turn-5, decisions-11)
prep(turn-5, to-12)
pobj(to-12, leaders-13)
prep(leaders-13, of-14)
amod(countries-16, other-15)
pobj(of-14, countries-16)
punct(turn-5, .-17)

nsubj(resolute-4, We-1)
aux(resolute-4, 'll-2)
cop(resolute-4, be-3)
root(ROOT-0, resolute-4)
punct(resolute-4, ,-5)
nsubj(strong-9, we-6)
aux(strong-9, 'll-7)
cop(strong-9, be-8)
ccomp(resolute-4, strong-9)
punct(resolute-4, ,-10)
cc(resolute-4, and-11)
nsubj(wage-14, we-12)
aux(wage-14, 'll-13)
conj(resolute-4, wage-14)
det(war-17, a-15)
amod(war-17, comprehensive-16)
dobj(wage-14, war-17)
prep(wage-14, against-18)
det(terrorists-20, the-19)
pobj(against-18, terrorists-20)
punct(resolute-4, .-21)

root(ROOT-0, Senator-1)
punct(Senator-1, ?-2)

nsubj(suggested-4, I-1)
aux(suggested-4, have-2)
neg(suggested-4, never-3)
root(ROOT-0, suggested-4)
det(test-6, a-5)
dobj(suggested-4, test-6)
advmod(turn-9, where-7)
nsubj(turn-9, we-8)
rcmod(test-6, turn-9)
prt(turn-9, over-10)
poss(security-12, our-11)
dobj(turn-9, security-12)
prep(turn-9, to-13)
det(nation-15, any-14)
pobj(to-13, nation-15)
punct(suggested-4, .-16)

prep(said-6, In-1)
pobj(In-1, fact-2)
punct(said-6, ,-3)
nsubj(said-6, I-4)
aux(said-6, 've-5)
root(ROOT-0, said-6)
det(opposite-8, the-7)
dobj(said-6, opposite-8)
punct(said-6, :-9)
nsubj(turn-13, I-10)
aux(turn-13, will-11)
neg(turn-13, never-12)
parataxis(said-6, turn-13)
det(security-15, the-14)
dobj(turn-13, security-15)
prep(security-15, of-16)
det(States-19, the-17)
nn(States-19, United-18)
pobj(of-16, States-19)
prt(turn-13, over-20)
prep(turn-13, to-21)
det(nation-23, any-22)
pobj(to-21, nation-23)
punct(said-6, .-24)

neg(nation-2, No-1)
